"Timestamp","BTOffset","Init_Angles","GraspSteps","CumulativeReward","checkpointVisitedTimes","Vaild_CP","First_CP_Step"
"2024-10-05 01:58:10","-0.01342615,0.004784021,0.1410907","-1.332812,22.87956,25.37824,-4.889841,56.82949,-84.67201","10","0.11925","47,47,47,47,47,41,14,4,0,0,0,0,0","6","4"
"2024-10-05 01:58:24","0.01543551,0.04660843,0.1239842","9.420466,24.22632,24.20199,27.23104,54.08926,7.540295","16","0.5556498","46,46,46,46,46,46,45,44,42,29,14,2,0","10","3"
"2024-10-05 01:58:37","0.003033792,0.0300073,0.1283032","7.936479,18.06945,33.11157,25.50553,59.08504,7.641718","8","0.4073499","47,47,47,46,46,46,46,44,36,5,0,0,0","9","4"
"2024-10-05 01:58:53","-0.001651317,0.04790691,0.1215665","10.7946,17.06552,34.98505,31.45252,54.76398,14.10777","27","0.4055499","43,43,43,43,43,43,42,42,35,13,2,0,0","9","5"
"2024-10-05 01:59:09","-0.01058082,0.03896586,0.1298758","-1.493306,13.23077,39.28268,28.89673,59.63934,14.41248","24","0.3500499","46,46,46,46,45,45,45,42,29,10,7,0,0","9","3"
"2024-10-05 01:59:25","-0.007047988,0.05034978,0.1232198","7.804735,16.8129,35.29927,32.91199,54.43195,13.66898","27","0.4142998","46,46,46,45,44,44,44,44,40,21,5,1,1","9","2"
"2024-10-05 01:59:38","-0.007087476,0.001025947,0.1307479","-5.190309,29.17892,17.87257,24.05853,48.00949,-18.82709","12","0.1006","44,44,43,43,43,31,3,0,0,0,0,0,0","6","3"
"2024-10-05 01:59:51","-0.0195398,0.04089254,0.1370654","-4.718433,20.51931,29.39906,28.27327,55.02879,11.57537","11","0.4046999","48,48,48,48,48,48,48,47,24,4,0,0,0","8","3"
"2024-10-05 02:00:04","0.002727153,0.02383658,0.1308917","-3.062709,20.58568,29.04706,20.81795,59.72012,11.88912","9","0.20305","47,47,46,46,46,46,45,14,0,0,0,0,0","7","3"
"2024-10-05 02:00:16","-0.01352904,-0.03925003,0.13132","10.16493,45.81385,-8.295707,34.90926,55.12097,-54.05592","10","0.0589","45,45,44,43,39,17,6,1,1,1,0,0,0","5","4"
"2024-10-05 02:00:29","0.005275458,0.03408586,0.1270291","12.25727,20.51939,29.55832,25.9312,51.7417,13.7494","9","0.2759","47,47,46,46,46,46,46,37,9,0,0,0,0","8","3"
"2024-10-05 02:00:43","0.00507863,-0.02767757,0.1285003","2.436506,47.13793,-2.514054,44.81762,9.725085,-37.78703","14","0.106","44,44,44,44,44,34,18,6,1,1,0,0,0","6","4"
"2024-10-05 02:00:57","-0.01887348,0.0410793,0.1430187","-3.638772,14.10632,37.75333,30.54965,48.97173,11.13414","16","0.3659","48,48,48,48,48,48,47,47,23,2,0,0,0","8","3"
"2024-10-05 02:01:11","0.003187567,-0.01322298,0.1387788","16.18851,40.20341,9.25442,21.99848,7.641965,-10.64924","19","0.1238","47,47,46,46,46,36,20,4,1,1,0,0,0","6","4"
"2024-10-05 02:01:25","-0.006431722,-0.01183298,0.1415536","3.199569,22.89121,26.13049,21.33787,51.86242,-4.069474","15","0.1769","48,47,47,47,47,47,32,12,2,0,0,0,0","7","3"
"2024-10-05 02:01:38","0.007474683,0.03548094,0.1287085","9.621086,21.07026,28.53506,27.71282,53.61961,11.57094","9","0.29955","44,43,43,43,43,43,41,37,11,6,0,0,0","8","5"
"2024-10-05 02:01:51","0.007184751,0.04442662,0.1353287","9.026814,22.54222,26.62972,29.09842,48.06798,12.85216","13","0.4257999","48,48,48,48,47,47,47,47,36,2,0,0,0","9","3"
"2024-10-05 02:02:04","-0.01037086,-0.01843242,0.1380541","26.81049,33.50854,14.63604,37.56291,26.34993,-26.65458","12","0.1135","47,47,46,46,45,41,17,2,0,0,0,0,0","6","4"
"2024-10-05 02:02:18","0.006731812,-0.02710095,0.1306655","-2.845088,34.30887,16.93808,16.24049,12.15714,3.111917","17","0.1115","48,47,47,47,47,38,16,1,0,0,0,0,0","6","2"
"2024-10-05 02:02:31","-0.005095944,0.03705868,0.1364989","13.92709,18.78113,31.94158,29.70162,49.17669,16.14818","8","0.4473998","47,47,47,47,47,47,47,47,39,1,0,0,0","9","4"
"2024-10-05 02:02:45","-0.01134137,0.0337672,0.137358","17.92706,20.17381,30.5247,34.96256,44.31334,15.14946","17","0.4264999","47,47,47,47,47,47,47,46,34,8,2,0,0","9","4"
"2024-10-05 02:02:58","-0.01594749,0.03497045,0.1395087","-13.94794,19.83645,28.82475,22.34713,60.5118,11.06247","9","0.3152","48,48,48,48,48,47,47,45,19,4,0,0,0","8","3"
"2024-10-05 02:03:10","-0.0007204413,0.04460249,0.1405386","-4.622273,12.85789,37.83873,20.8308,49.99356,20.95313","8","0.3765499","43,43,43,43,42,42,41,40,31,12,5,1,0","9","3"
"2024-10-05 02:03:25","-0.01474279,0.02613687,0.1344868","-3.836581,14.71753,36.88917,27.80325,59.78144,14.46831","19","0.23615","37,37,36,36,34,34,34,31,14,2,1,0,0","8","8"
"2024-10-05 02:03:40","9.03327E-05,0.02777593,0.142881","7.947241,18.63131,32.11885,19.72763,40.81908,25.93716","21","0.2162999","47,47,47,47,47,47,47,17,2,1,0,0,0","7","4"
"2024-10-05 02:03:55","-0.001269482,0.0443938,0.1317763","8.072572,22.26119,26.88846,30.54641,50.87681,8.724591","23","0.4625998","48,48,48,48,48,47,47,47,45,7,0,0,0","9","3"
"2024-10-05 02:04:07","0.0006856024,0.03028915,0.1405149","-7.032929,23.06478,25.89138,17.17613,44.53957,13.19774","8","0.2539499","48,48,48,48,48,47,47,25,2,0,0,0,0","8","3"
"2024-10-05 02:04:21","-0.007963729,0.0397395,0.1215507","9.482352,13.26156,39.93134,34.69003,54.98512,16.48864","12","0.4718498","48,48,47,47,47,47,47,47,44,14,3,1,0","9","3"
"2024-10-05 02:04:36","-0.006467949,0.03227492,0.1289048","7.710527,20.07034,30.25974,32.07684,49.9005,14.64204","22","0.2808","47,47,46,46,46,46,46,39,6,1,0,0,0","8","3"
"2024-10-05 02:04:48","-0.005560925,0.0406208,0.1279622","-0.4589391,20.37005,29.25425,25.68532,57.38675,10.40854","8","0.3234","48,48,48,48,47,47,47,47,24,2,0,0,0","8","3"
"2024-10-05 02:05:01","-0.006597057,-0.04480733,0.1171327","13.25324,58.13951,-27.75992,43.4478,51.10076,-56.52991","8","0.0214","18,18,18,15,12,9,6,3,3,1,0,0,0","5","8"
"2024-10-05 02:05:13","-0.01102807,0.04675062,0.1241292","10.80048,14.49976,37.62951,28.11944,52.56393,17.94377","8","0.4226998","47,47,47,46,46,46,46,45,35,9,3,0,0","9","3"
"2024-10-05 02:05:26","-0.01980831,0.04686184,0.1266069","9.819447,18.00603,33.32544,34.12111,52.07775,11.63534","12","0.4536998","48,48,48,47,47,47,47,47,43,9,1,0,0","9","3"
"2024-10-05 02:05:40","-0.002918641,0.04831696,0.1379435","11.42532,23.07691,25.72203,26.7602,44.95959,14.28673","16","0.4327998","43,43,43,42,42,41,41,41,38,14,5,1,0","9","3"
"2024-10-05 02:05:53","-0.002146529,0.02843574,0.1361904","6.823233,17.64742,32.98988,27.28346,53.10834,15.5876","8","0.2061999","48,48,48,47,47,47,46,18,2,0,0,0,0","7","3"
"2024-10-05 02:06:05","-0.01116832,0.03374983,0.135928","-3.599558,13.08862,38.97483,32.46421,60.97096,14.00791","7","0.2859499","44,44,44,44,44,44,44,35,4,0,0,0,0","8","7"
"2024-10-05 02:06:20","-0.004060915,0.04678483,0.1335309","15.61354,18.04073,32.35744,35.91988,50.70514,10.09373","20","0.5580999","47,47,46,46,46,46,46,45,42,34,9,1,0","10","3"
"2024-10-05 02:06:32","-0.007896259,0.05287942,0.1227934","21.33188,21.57829,28.05572,30.74571,51.51854,4.115558","10","0.4989496","36,36,36,36,36,36,36,36,34,29,21,3,1","11","4"
"2024-10-05 02:06:48","-0.0001884489,-0.0518753,0.1072845","-3.889104,41.0528,10.16812,13.79809,-0.07175904,-5.114377","23","0.003","2,2,2,2,2,1,0,0,0,0,0,0,0","5","11"
"2024-10-05 02:07:01","-0.003211933,0.0405644,0.1358121","11.71808,20.21418,29.61697,30.8245,50.38672,11.57","10","0.3883999","43,43,43,43,42,41,41,41,32,20,13,3,0","9","5"
"2024-10-05 02:07:15","-0.01949092,0.04001857,0.1390194","5.530713,21.23621,27.60868,25.95233,54.93318,6.271045","18","0.3532499","42,42,42,42,41,40,39,38,27,16,9,3,0","9","3"
"2024-10-05 02:07:29","-0.01350565,0.04688527,0.1342946","10.61943,12.74095,38.28086,28.95782,50.30276,21.42007","15","0.3577998","37,37,37,36,36,36,36,35,30,20,1,0,0","10","3"
"2024-10-05 02:07:42","0.01196427,-0.02094737,0.1314234","19.12053,48.4023,-3.727045,28.57325,6.215993,-18.21668","10","0.14035","45,45,45,45,45,42,27,7,1,0,0,0,0","7","6"
"2024-10-05 02:07:54","0.004253954,0.02667186,0.1431386","12.26282,21.6431,27.77985,21.14725,41.64129,20.1113","8","0.2066499","47,47,47,47,47,47,45,23,0,0,0,0,0","7","4"
"2024-10-05 02:08:07","-0.01185094,-0.02675752,0.1421606","-1.571569,36.22945,4.113505,-6.791501,61.56513,-103.9579","13","0.07390001","47,47,47,47,45,20,7,1,0,0,0,0,0","5","4"
"2024-10-05 02:08:20","-0.0005354844,-0.04407609,0.1276022","4.195327,35.21663,10.15034,42.63042,36.64922,-36.04021","11","0.06135","46,46,46,44,36,17,2,0,0,0,0,0,0","5","4"
"2024-10-05 02:08:34","-0.002558718,-0.008418607,0.1350424","-3.22063,26.11522,21.74381,23.84411,43.63459,-11.89129","15","0.1847999","41,41,41,39,38,35,28,17,7,1,0,0,0","7","3"
"2024-10-05 02:08:47","-0.01221058,0.0230921,0.1434143","1.922307,24.18029,23.55731,22.93101,49.53289,5.740313","9","0.2087999","46,46,46,46,46,46,43,19,4,0,0,0,0","7","4"
"2024-10-05 02:09:00","-0.0002929913,-0.0264366,0.1420502","-2.134079,31.93608,12.88935,27.65476,43.91374,-26.33094","12","0.115","45,45,45,45,45,38,7,3,3,2,2,0,0","6","4"
"2024-10-05 02:09:14","-0.002546936,0.03193731,0.1282956","5.569016,18.85172,31.31273,28.94289,57.86409,11.25451","11","0.2822499","37,37,37,36,36,36,35,32,24,3,0,0,0","9","4"
"2024-10-05 02:09:26","-0.007792671,0.02681357,0.1398901","-13.52345,23.55637,24.47547,17.09107,47.31005,8.63271","6","0.2111999","48,48,48,48,48,48,44,13,0,0,0,0,0","7","2"
"2024-10-05 02:09:40","0.001769943,-0.01491108,0.142315","12.19037,34.22123,17.02086,23.35468,8.560836,-10.09912","16","0.1005","47,47,47,47,47,26,4,1,0,0,0,0,0","6","4"
"2024-10-05 02:09:52","-0.002051869,-0.05481194,0.1391804","9.159138,29.03325,13.94577,40.06497,47.35802,-66.56635","5","0.0176","45,45,43,19,4,1,0,0,0,0,0,0,0","3","5"
"2024-10-05 02:10:07","6.068079E-05,0.0243856,0.1431354","10.02916,28.75951,17.6703,26.8936,43.25922,-10.22556","18","0.2189","47,47,47,47,47,47,45,20,0,0,0,0,0","7","4"
"2024-10-05 02:10:19","0.008193435,0.05273767,0.1227141","16.55515,19.59255,30.22733,32.39651,51.40967,12.75459","8","0.4729998","47,47,47,47,47,47,47,47,46,14,0,0,0","9","4"
"2024-10-05 02:10:32","-0.01255525,0.03284691,0.135195","-13.30421,17.87924,32.03958,23.80925,58.27089,12.0055","10","0.3681499","42,42,42,42,42,42,42,39,32,16,3,0,0","9","4"
"2024-10-05 02:10:45","-0.009027239,0.03487973,0.1397308","9.804708,20.33924,30.16826,17.22632,38.40141,23.70868","8","0.2881999","48,48,48,47,47,47,47,39,3,0,0,0,0","8","3"
"2024-10-05 02:10:58","-0.007392772,0.02236569,0.1383779","21.60739,16.65888,34.35523,29.99315,46.64308,21.2929","15","0.2030499","47,47,47,47,47,47,42,19,3,0,0,0,0","7","4"
"2024-10-05 02:11:11","-0.001484895,0.04537342,0.1361775","-1.601877,15.03282,35.43348,20.03629,47.19065,21.32241","10","0.4175498","44,44,44,44,44,43,42,42,40,14,2,1,0","9","3"
"2024-10-05 02:11:25","0.008463,-0.03375748,0.120588","11.76085,38.58344,16.16529,20.77581,-8.189186,4.076762","15","0.07205","40,40,39,39,36,21,7,0,0,0,0,0,0","6","4"
"2024-10-05 02:11:37","3.665406E-05,0.01445161,0.1423017","0.3753261,13.66568,37.85838,28.61656,48.72587,19.97782","7","0.17775","47,46,46,46,46,46,36,13,0,0,0,0,0","7","4"
"2024-10-05 02:11:50","0.01073095,-0.04049085,0.1186631","17.59827,53.61461,-19.8186,41.4948,39.92666,-49.44938","8","0.02545001","45,45,44,35,15,2,1,0,0,0,0,0,0","4","6"
"2024-10-05 02:12:04","-0.001865906,0.001399239,0.1423903","6.952034,26.20452,21.98625,15.49951,37.97431,5.915384","19","0.08925001","47,47,47,47,47,29,8,0,0,0,0,0,0","6","4"
"2024-10-05 02:12:19","-0.006632959,0.03486251,0.1346131","5.754999,18.90375,30.88159,31.99891,55.73397,11.09697","17","0.3427999","48,48,47,47,47,47,47,46,27,0,0,0,0","9","3"
"2024-10-05 02:12:31","-0.002813312,0.02118148,0.140436","14.96785,18.91468,30.32104,23.11751,50.12952,16.91677","8","0.2554999","47,47,47,47,47,47,47,21,1,1,0,0,0","7","4"
"2024-10-05 02:12:43","-0.01284087,0.03233861,0.1415429","8.46807,14.4874,36.38421,29.98132,44.66561,24.26935","8","0.3146","45,45,45,45,45,45,45,38,15,2,0,0,0","8","6"
"2024-10-05 02:12:58","-0.008771916,0.02014787,0.1438554","-3.717142,32.1965,14.78008,18.69837,29.20297,1.060294","18","0.2131","45,45,45,45,44,43,41,22,10,4,2,1,1","7","3"
"2024-10-05 02:13:12","-0.006653996,-0.02588837,0.1373567","5.805531,49.64679,-19.22407,14.13566,72.92742,-82.77213","15","0.05854999","37,37,37,35,33,22,5,1,0,0,0,0,0","6","4"
"2024-10-05 02:13:25","0.008017868,0.02608789,0.1347456","14.34787,15.46707,35.52088,31.00729,47.26662,20.81751","16","0.2947","47,47,47,47,47,47,47,37,1,0,0,0,0","8","4"
"2024-10-05 02:13:39","-0.01592044,0.03906999,0.1330123","-6.146715,13.97122,37.61542,31.06088,59.16255,10.07039","12","0.329","47,47,47,47,47,47,47,47,21,1,1,0,0","8","4"
"2024-10-05 02:13:51","-0.006019885,-0.01469008,0.1406483","18.49032,42.94305,7.212327,31.37527,-4.473263,-20.54503","8","0.113","47,47,47,46,46,37,6,1,0,0,0,0,0","6","4"
"2024-10-05 02:14:05","0.006200351,0.04924124,0.1261016","10.6927,17.75135,32.32025,32.8949,50.64343,17.06491","17","0.3658999","33,34,34,33,32,32,32,32,29,15,7,3,2","9","3"
"2024-10-05 02:14:18","-0.01002397,0.03010005,0.135403","-16.51863,17.78829,31.18479,18.8225,61.35525,9.623927","8","0.32165","47,47,47,47,47,47,47,45,16,0,0,0,0","8","4"
"2024-10-05 02:14:31","0.01719565,0.0345943,0.1244259","2.840558,21.90769,26.02881,29.38368,57.64499,9.346689","13","0.3171999","48,48,47,47,47,47,47,46,8,2,0,0,0","8","3"
"2024-10-05 02:14:45","-0.0009190992,-0.002325259,0.1401151","16.35945,32.57407,12.06594,29.66561,40.3851,-18.77643","18","0.17645","47,47,47,47,47,45,38,16,2,1,0,0,0","7","4"
"2024-10-05 02:15:00","-0.001221046,0.02573893,0.1380802","-10.27027,17.66495,31.76207,20.9649,55.08207,2.735916","20","0.2122999","48,48,48,48,48,47,47,11,1,0,0,0,0","7","3"
"2024-10-05 02:15:14","0.006316792,0.03500999,0.1401656","18.40778,14.64059,37.12681,29.7935,37.49398,29.78061","14","0.30935","41,40,40,40,39,39,39,35,15,10,7,0,0","8","3"
"2024-10-05 02:15:27","-0.007323352,0.02775001,0.1293012","4.360837,18.80485,30.86233,31.84515,54.68092,11.7731","12","0.2657499","48,48,47,47,47,47,47,28,4,0,0,0,0","8","3"
"2024-10-05 02:15:42","-0.002596284,0.01961698,0.1394597","-1.606266,16.24624,34.00117,30.61901,52.0719,16.98981","21","0.2065","41,41,41,41,41,40,33,28,17,2,0,0,0","8","6"
"2024-10-05 02:15:56","0.003772416,-0.04723847,0.1344365","-13.39405,31.39417,14.39071,20.18969,34.63712,3.610304","6","0.02075","36,34,31,27,14,5,3,1,1,1,1,0,0","4","2"
"2024-10-05 02:16:08","0.0180581,0.03322635,0.1237051","8.643618,21.47321,26.66904,29.40694,61.64425,6.809746","10","0.4080499","47,47,47,47,47,47,47,44,29,4,0,0,0","9","4"
"2024-10-05 02:16:21","-0.0198143,0.04096047,0.1357446","12.44141,10.03759,42.44776,42.85127,52.95489,18.26065","7","0.4920997","36,36,36,36,36,36,36,35,35,32,10,0,0","10","12"
"2024-10-05 02:16:35","0.001360659,0.03663172,0.1322752","10.15546,20.85829,27.61724,31.45087,55.90239,9.265081","19","0.3221","48,48,47,47,47,47,47,47,13,0,0,0,0","8","3"
"2024-10-05 02:16:47","-0.0001519842,-0.01689365,0.1402247","-7.114055,22.44059,25.93907,23.59422,44.85583,-10.53805","6","0.1079","49,48,48,47,46,41,14,3,0,0,0,0,0","6","2"
"2024-10-05 02:17:00","-0.006676846,0.03763807,0.1382735","-11.28663,20.19041,27.14576,18.40454,55.86504,10.32967","8","0.3384999","39,39,39,39,39,39,39,38,25,2,1,0,0","9","2"
"2024-10-05 02:17:13","0.004515011,0.02993513,0.1427813","12.96503,24.8676,21.56188,26.07114,49.70387,8.025908","13","0.3157999","47,47,47,47,47,47,47,39,12,0,0,0,0","8","4"
"2024-10-05 02:17:25","-0.0009992925,-0.009187302,0.1441724","-9.958577,24.98294,21.86949,17.71234,45.1763,3.390589","6","0.2177499","48,48,48,48,47,43,36,22,0,0,0,0,0","7","3"
"2024-10-05 02:17:39","-0.00834992,-0.008130067,0.1432292","19.03442,31.05023,20.16402,27.27376,11.36038,-6.998123","14","0.2023499","47,47,47,47,47,46,44,2,0,0,0,0,0","7","4"
"2024-10-05 02:17:55","0.007549462,-0.05234908,0.130781","19.05572,27.16996,20.56006,34.34943,39.58617,-9.444107","26","0.0215","23,21,19,15,9,6,2,2,0,0,0,0,0","4","4"
"2024-10-05 02:18:09","-0.01012675,-0.02890717,0.1435724","0.9936556,19.73945,28.22182,1.416537,53.35842,-90.69402","16","0.10725","47,47,46,45,44,39,1,0,0,0,0,0,0","6","4"
"2024-10-05 02:18:23","-0.0005127598,0.008092701,0.1365563","18.9173,23.91044,22.55341,-9.782679,49.52781,-77.43653","15","0.10945","46,46,46,46,45,35,1,0,0,0,0,0,0","6","5"
"2024-10-05 02:18:36","-0.006575395,0.04431719,0.1288194","15.17805,16.80658,33.36555,27.55569,48.64911,19.83396","13","0.4469997","37,37,37,37,37,37,36,35,33,27,13,0,0","10","4"
"2024-10-05 02:18:49","-0.003773372,0.03712156,0.1388034","3.930486,24.04323,22.38469,23.75505,52.6815,5.972919","10","0.4145998","48,48,48,48,48,47,47,47,33,1,0,0,0","9","3"
"2024-10-05 02:19:01","0.009563519,0.03234895,0.1269493","-2.347228,20.22796,27.86549,24.43577,62.32772,4.886273","9","0.5050998","45,45,45,45,45,44,44,44,37,26,8,0,0","10","3"
"2024-10-05 02:19:17","-0.01211814,0.03895426,0.1301986","12.46162,17.24324,32.22525,25.69606,51.05046,17.0162","23","0.5271996","37,37,37,37,37,37,37,36,35,34,21,2,1","11","4"
"2024-10-05 02:19:31","0.002618895,0.02997798,0.1406376","0.1245042,14.79405,35.78537,22.69146,42.46901,25.73356","16","0.3489999","45,44,44,44,43,43,40,36,22,10,5,0,0","8","3"
"2024-10-05 01:49:52","0.01677565,-0.03617518,0.1376201","-3.211061,47.95222,-6.845003,29.43428,23.5589,-25.10296","13","0.08925002","42,42,42,41,41,26,4,3,0,0,0,0,0","6","4"
"2024-10-05 01:50:05","0.001182052,0.02089756,0.1331047","18.01719,22.60515,28.24978,26.68602,46.27523,10.82638","11","0.33425","47,47,47,47,47,47,47,40,9,0,0,0,0","8","4"
"2024-10-05 01:50:18","-0.003170565,0.03794063,0.1265286","10.34066,21.73472,28.97982,30.01465,57.19621,9.129283","13","0.3534499","46,46,46,46,45,44,44,43,26,9,4,0,0","9","3"
"2024-10-05 01:50:34","-0.01992662,0.03673277,0.144924","-1.893504,21.24237,28.95749,28.64014,51.744,10.04339","25","0.3201","48,48,48,48,48,47,47,45,16,3,0,0,0","8","3"
"2024-10-05 01:50:47","-0.002778081,-0.04052465,0.1354615","-3.134137,43.57542,-6.239888,13.80178,63.06306,-76.15285","8","0.1139","34,34,33,33,31,27,16,12,3,2,1,1,1","6","4"
"2024-10-05 01:51:04","-0.005551532,0.01209415,0.1444052","5.988864,27.54272,22.17372,16.4208,35.38723,8.897592","31","0.16475","47,46,46,46,45,42,31,14,1,0,0,0,0","7","3"
"2024-10-05 01:51:17","-0.006321101,0.03402357,0.127402","1.044756,21.44815,29.12868,28.17681,53.74632,10.63516","11","0.3086999","48,48,48,48,47,47,47,42,7,2,1,0,0","8","3"
"2024-10-05 01:51:29","-0.006597237,0.04056359,0.1238987","4.025048,18.43121,33.83252,30.31912,59.94908,10.46324","10","0.2239","29,29,29,28,28,27,27,25,15,6,4,1,0","9","3"
"2024-10-05 01:51:45","0.003161351,0.04796637,0.1263416","16.02364,23.43741,26.33841,27.17347,55.80963,6.50207","24","0.4358498","43,42,42,42,42,42,42,42,38,17,4,0,0","9","5"
"2024-10-05 01:51:57","-0.007048015,0.02828015,0.1393883","0.006411093,15.89413,36.18915,25.07381,50.32715,19.43923","8","0.2346499","47,47,47,46,46,46,46,20,4,2,0,0,0","7","3"
"2024-10-05 01:52:11","-0.007272446,-0.00337696,0.1404304","8.970346,16.85773,34.93916,-7.052572,46.65944,-70.24522","15","0.2690499","47,47,47,47,47,47,45,31,12,2,0,0,0","8","4"
"2024-10-05 01:52:24","-0.01269753,0.0345824,0.1406381","-4.842628,17.29841,34.04474,21.92846,49.51887,17.69439","8","0.31765","48,48,48,48,48,47,47,44,6,1,0,0,0","8","3"
"2024-10-05 01:52:36","-0.004764,0.01025794,0.1438516","-9.383195,21.645,29.03898,17.98391,43.86851,9.808024","6","0.14975","48,48,48,48,47,43,31,19,8,0,0,0,0","7","3"
"2024-10-05 01:52:48","-0.003117415,0.001014883,0.1448469","-13.11516,38.9576,1.847847,19.84126,61.35508,-72.50598","10","0.09925003","47,47,47,47,47,28,4,1,0,0,0,0,0","6","2"
"2024-10-05 01:53:02","-0.002326774,0.03323947,0.1441187","17.04833,14.56551,37.90917,27.00466,43.18357,26.71675","12","0.3024","48,47,47,47,47,47,47,40,3,1,1,0,0","8","3"
"2024-10-05 01:53:16","-0.01439605,0.04532719,0.1362603","7.665195,17.10369,34.64108,32.43686,53.98059,13.09925","16","0.4345498","48,48,48,48,48,47,47,46,39,9,1,0,0","9","3"
"2024-10-05 01:53:29","-0.01061413,-0.04992999,0.1178321","-0.3734865,57.77756,-27.05451,42.19333,60.055,-65.95711","12","0.0185","36,35,30,19,11,3,0,0,0,0,0,0,0","4","9"
"2024-10-05 01:53:42","-0.008623024,0.04653621,0.1296865","6.423703,17.84188,33.98591,30.62092,54.36131,13.65447","13","0.4369999","48,48,48,48,48,47,47,47,39,9,1,0,0","9","3"
"2024-10-05 01:53:57","-0.01329701,0.03125733,0.1427704","11.0919,15.59571,37.13797,33.66434,45.8279,20.58228","18","0.2338","48,47,47,47,47,47,47,28,5,0,0,0,0","8","3"
"2024-10-05 01:54:10","0.007685146,0.01917358,0.1321784","9.8722,15.88384,36.31018,24.51536,58.201,13.88076","14","0.2020999","46,46,46,46,46,46,42,9,1,0,0,0,0","7","4"
"2024-10-05 01:54:23","-0.01088763,0.04812497,0.1347583","4.695543,16.95746,35.11539,23.19712,45.23759,20.82323","8","0.70195","43,43,43,43,43,43,42,41,41,39,30,2,0","11","3"
"2024-10-05 01:54:35","0.001983443,0.0182278,0.1440435","15.75595,19.91965,31.62164,31.79601,43.84342,8.494761","6","0.2260999","43,43,42,42,41,40,33,20,11,7,2,0,0","7","4"
"2024-10-05 01:54:48","-0.002464483,-0.007202562,0.1410149","4.064684,29.83064,19.68786,19.32449,30.24988,-1.646549","13","0.2081499","48,48,48,47,47,47,43,23,4,0,0,0,0","7","3"
"2024-10-05 01:55:01","0.01366218,-0.05402344,0.1064338","8.405126,54.45776,-20.24748,47.25765,48.26049,-58.21635","11","0","2,1,1,1,0,0,0,0,0,0,0,0,0","1","47"
"2024-10-05 01:55:14","-6.313063E-05,0.03890342,0.1250673","6.830728,20.1316,30.68177,28.73401,55.92872,10.4854","9","0.37755","49,49,48,48,47,47,46,40,31,16,5,0,0","9","2"
"2024-10-05 01:55:27","0.0002180301,-0.04674093,0.1334816","14.19738,45.19603,-7.050858,32.42797,49.44876,-37.26139","11","0.04485001","41,40,39,37,24,12,7,6,2,0,0,0,0","5","5"
"2024-10-05 01:55:40","0.006631872,0.0234872,0.1424609","-6.171626,25.5283,22.64267,16.68347,46.39538,12.18186","11","0.2147499","48,48,48,48,48,47,47,13,1,0,0,0,0","7","3"
"2024-10-05 01:55:52","-0.005482585,0.0215048,0.1420214","2.148432,23.06205,27.26336,23.84578,42.98551,7.248486","10","0.2070999","48,48,48,48,47,47,46,13,1,0,0,0,0","7","3"
"2024-10-05 01:56:09","-0.006345171,0.04364153,0.1305151","7.231331,21.85484,28.3922,29.6761,49.61423,8.68174","31","0.4315999","47,47,47,47,46,46,46,46,40,10,0,0,0","9","3"
"2024-10-05 01:56:22","0.01022615,0.03611559,0.1401163","10.25932,24.89594,23.15721,26.67451,49.96328,3.47025","10","0.3204","48,48,47,47,47,47,47,45,20,6,0,0,0","8","3"
"2024-10-05 01:56:35","0.007565754,0.04338262,0.1247117","16.65641,21.05044,29.28958,29.66476,55.22305,10.24985","8","0.3294999","28,28,28,28,28,28,28,28,24,17,10,3,2","10","8"
"2024-10-05 01:56:51","-0.008411691,0.04099277,0.1232674","10.69252,21.90299,28.38553,29.56248,61.71948,8.3864","27","0.3819498","41,41,41,41,41,41,40,40,32,11,2,0,0","9","5"
"2024-10-05 01:57:03","0.0030554,0.02193961,0.1422679","3.955696,20.52009,30.64046,14.93966,38.78261,25.31961","9","0.2253999","48,48,48,48,47,47,47,16,5,0,0,0,0","7","3"
"2024-10-05 01:57:16","0.005081533,0.040733,0.1402013","-4.953274,20.48373,29.56717,14.39231,44.42707,16.62505","9","0.4337999","48,48,48,48,48,47,47,47,35,6,0,0,0","9","3"
"2024-10-05 01:57:32","-0.004026462,0.04222669,0.1285278","11.1735,18.96894,32.0741,27.46131,49.5009,16.6431","28","0.4332998","46,46,46,45,45,45,45,45,40,17,2,0,0","9","3"
"2024-10-05 01:57:45","0.007756982,0.03681893,0.1263974","8.885732,19.078,31.98736,30.47718,54.36127,12.43586","10","0.3292999","42,42,42,39,39,37,36,35,29,17,8,2,1","9","3"
"2024-10-05 01:57:58","0.0004684264,0.04001295,0.1262407","4.245062,21.32475,28.45306,28.48431,58.87081,10.33892","10","0.2975999","36,36,36,35,35,35,35,33,22,9,3,0,0","9","3"
"2024-10-05 01:58:11","-0.0006959513,0.03614461,0.1335662","-1.489264,19.63627,30.19352,19.53722,53.96115,13.8196","10","0.3496499","48,48,48,48,48,47,47,45,25,7,1,0,0","9","3"
"2024-10-05 01:58:27","0.001826596,0.04170667,0.1299974","8.609784,24.71488,23.27922,25.39568,58.42859,6.749534","28","0.3387499","32,32,32,32,32,32,32,29,26,15,5,2,0","9","6"
"2024-10-05 01:58:43","0.008739993,0.03605695,0.1296639","8.016421,23.59111,25.00213,27.0933,58.1407,8.871578","25","0.3399499","45,45,45,45,45,43,43,42,26,1,0,0,0","9","5"
